# h,k,l,E,sigma,mode  (synthetic: J1=13.3, J2=-0.24, Dp=0.566, Dz=-1.94; frozen 120-deg ground state)
2.399999999999999911e-01,2.399999999999999911e-01,0.000000000000000000e+00,1.624234093319312677e+01,1.000000000000000056e-01,9.000000000000000000e+00
2.799999999999999711e-01,2.799999999999999711e-01,0.000000000000000000e+00,8.287999598732604056e+00,1.000000000000000056e-01,1.000000000000000000e+00
2.799999999999999711e-01,2.799999999999999711e-01,0.000000000000000000e+00,1.610184578823517754e+01,1.000000000000000056e-01,5.000000000000000000e+00
2.799999999999999711e-01,2.799999999999999711e-01,0.000000000000000000e+00,1.685993625085987802e+01,1.000000000000000056e-01,9.000000000000000000e+00
3.199999999999999512e-01,3.199999999999999512e-01,0.000000000000000000e+00,8.090695257292077613e+00,1.000000000000000056e-01,1.000000000000000000e+00
3.199999999999999512e-01,3.199999999999999512e-01,0.000000000000000000e+00,1.669270973254579715e+01,1.000000000000000056e-01,5.000000000000000000e+00
3.199999999999999512e-01,3.199999999999999512e-01,0.000000000000000000e+00,1.684647979045218591e+01,1.000000000000000056e-01,9.000000000000000000e+00
3.599999999999999867e-01,3.599999999999999867e-01,0.000000000000000000e+00,8.087406427626046224e+00,1.000000000000000056e-01,1.000000000000000000e+00
3.599999999999999867e-01,3.599999999999999867e-01,0.000000000000000000e+00,1.663760767435673316e+01,1.000000000000000056e-01,5.000000000000000000e+00
3.599999999999999867e-01,3.599999999999999867e-01,0.000000000000000000e+00,1.689000817448533809e+01,1.000000000000000056e-01,9.000000000000000000e+00
3.999999999999999667e-01,3.999999999999999667e-01,0.000000000000000000e+00,8.284642622926225997e+00,1.000000000000000056e-01,1.000000000000000000e+00
3.999999999999999667e-01,3.999999999999999667e-01,0.000000000000000000e+00,1.609513324294851344e+01,1.000000000000000056e-01,5.000000000000000000e+00
3.999999999999999667e-01,3.999999999999999667e-01,0.000000000000000000e+00,1.679722096490617389e+01,1.000000000000000056e-01,9.000000000000000000e+00
4.399999999999999467e-01,4.399999999999999467e-01,0.000000000000000000e+00,8.290133469008715394e+00,1.000000000000000056e-01,1.000000000000000000e+00
4.399999999999999467e-01,4.399999999999999467e-01,0.000000000000000000e+00,1.579041069149969445e+01,1.000000000000000056e-01,5.000000000000000000e+00
4.399999999999999467e-01,4.399999999999999467e-01,0.000000000000000000e+00,1.648899537662024883e+01,1.000000000000000056e-01,9.000000000000000000e+00
4.799999999999999822e-01,4.799999999999999822e-01,0.000000000000000000e+00,8.408016727958520065e+00,1.000000000000000056e-01,1.000000000000000000e+00
4.799999999999999822e-01,4.799999999999999822e-01,0.000000000000000000e+00,1.549192726261980546e+01,1.000000000000000056e-01,5.000000000000000000e+00
4.799999999999999822e-01,4.799999999999999822e-01,0.000000000000000000e+00,1.636784603219755496e+01,1.000000000000000056e-01,9.000000000000000000e+00
8.000000000000000167e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.790116940070792140e+00,1.000000000000000056e-01,1.000000000000000000e+00
8.000000000000000167e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.056716734120570322e+00,1.000000000000000056e-01,5.000000000000000000e+00
8.000000000000000167e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.790270759375399479e+00,1.000000000000000056e-01,9.000000000000000000e+00
1.199999999999999956e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.590057805659356838e+00,1.000000000000000056e-01,1.000000000000000000e+00
1.199999999999999956e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.956139226426538258e+00,1.000000000000000056e-01,5.000000000000000000e+00
1.199999999999999956e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.042434200653302590e+01,1.000000000000000056e-01,9.000000000000000000e+00
1.599999999999999756e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.247459709429283414e+00,1.000000000000000056e-01,1.000000000000000000e+00
1.599999999999999756e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.990889080793538213e+00,1.000000000000000056e-01,5.000000000000000000e+00
1.599999999999999756e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.138082289664305158e+01,1.000000000000000056e-01,9.000000000000000000e+00
1.999999999999999833e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.679391065492527702e+00,1.000000000000000056e-01,1.000000000000000000e+00
1.999999999999999833e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.011952194725681764e+00,1.000000000000000056e-01,5.000000000000000000e+00
1.999999999999999833e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.223713605754961087e+01,1.000000000000000056e-01,9.000000000000000000e+00
2.399999999999999911e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.743503907567651723e+00,1.000000000000000056e-01,1.000000000000000000e+00
2.399999999999999911e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.038566382352822082e+01,1.000000000000000056e-01,5.000000000000000000e+00
2.399999999999999911e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.320278910248422832e+01,1.000000000000000056e-01,9.000000000000000000e+00
2.799999999999999711e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.803786429339263364e+00,1.000000000000000056e-01,1.000000000000000000e+00
2.799999999999999711e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.170233250454980301e+01,1.000000000000000056e-01,5.000000000000000000e+00
2.799999999999999711e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.406478599222838710e+01,1.000000000000000056e-01,9.000000000000000000e+00
3.199999999999999512e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.649633301464664470e+00,1.000000000000000056e-01,1.000000000000000000e+00
3.199999999999999512e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.284292638500937045e+01,1.000000000000000056e-01,5.000000000000000000e+00
3.199999999999999512e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.482538630301061744e+01,1.000000000000000056e-01,9.000000000000000000e+00
3.599999999999999867e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.559723644077662286e+00,1.000000000000000056e-01,1.000000000000000000e+00
3.599999999999999867e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.390170356844028987e+01,1.000000000000000056e-01,5.000000000000000000e+00
3.599999999999999867e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.540636166672717877e+01,1.000000000000000056e-01,9.000000000000000000e+00
3.999999999999999667e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.571938651743382209e+00,1.000000000000000056e-01,1.000000000000000000e+00
3.999999999999999667e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.460720864027378418e+01,1.000000000000000056e-01,5.000000000000000000e+00
3.999999999999999667e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.595289627702392998e+01,1.000000000000000056e-01,9.000000000000000000e+00
4.399999999999999467e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.506136395992552224e+00,1.000000000000000056e-01,1.000000000000000000e+00
4.399999999999999467e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.518800378121078865e+01,1.000000000000000056e-01,5.000000000000000000e+00
4.399999999999999467e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.630574695613779568e+01,1.000000000000000056e-01,9.000000000000000000e+00
4.799999999999999822e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.451890354320552134e+00,1.000000000000000056e-01,1.000000000000000000e+00
4.799999999999999822e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.542878829448525124e+01,1.000000000000000056e-01,5.000000000000000000e+00
4.799999999999999822e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.641774065490085022e+01,1.000000000000000056e-01,9.000000000000000000e+00
8.000000000000000167e-02,-8.000000000000000167e-02,0.000000000000000000e+00,3.690923477308757139e+00,1.000000000000000056e-01,1.000000000000000000e+00
8.000000000000000167e-02,-8.000000000000000167e-02,0.000000000000000000e+00,9.107260924916429801e+00,1.000000000000000056e-01,5.000000000000000000e+00
8.000000000000000167e-02,-8.000000000000000167e-02,0.000000000000000000e+00,9.701318548432590561e+00,1.000000000000000056e-01,9.000000000000000000e+00
1.199999999999999956e-01,-1.199999999999999956e-01,0.000000000000000000e+00,5.478438648967313362e+00,1.000000000000000056e-01,1.000000000000000000e+00
1.199999999999999956e-01,-1.199999999999999956e-01,0.000000000000000000e+00,9.104314702258269776e+00,1.000000000000000056e-01,5.000000000000000000e+00
1.199999999999999956e-01,-1.199999999999999956e-01,0.000000000000000000e+00,1.045772984332826816e+01,1.000000000000000056e-01,9.000000000000000000e+00
1.599999999999999756e-01,-1.599999999999999756e-01,0.000000000000000000e+00,7.195979283461785947e+00,1.000000000000000056e-01,1.000000000000000000e+00
1.599999999999999756e-01,-1.599999999999999756e-01,0.000000000000000000e+00,9.034596018435545162e+00,1.000000000000000056e-01,5.000000000000000000e+00
1.599999999999999756e-01,-1.599999999999999756e-01,0.000000000000000000e+00,1.132228139044696924e+01,1.000000000000000056e-01,9.000000000000000000e+00
1.999999999999999833e-01,-1.999999999999999833e-01,0.000000000000000000e+00,8.746414738143842627e+00,1.000000000000000056e-01,1.000000000000000000e+00
1.999999999999999833e-01,-1.999999999999999833e-01,0.000000000000000000e+00,8.844045465200723655e+00,1.000000000000000056e-01,5.000000000000000000e+00
1.999999999999999833e-01,-1.999999999999999833e-01,0.000000000000000000e+00,1.226523864659576546e+01,1.000000000000000056e-01,9.000000000000000000e+00
2.399999999999999911e-01,-2.399999999999999911e-01,0.000000000000000000e+00,8.682331255318532115e+00,1.000000000000000056e-01,1.000000000000000000e+00
2.399999999999999911e-01,-2.399999999999999911e-01,0.000000000000000000e+00,1.027726749117355354e+01,1.000000000000000056e-01,5.000000000000000000e+00
2.399999999999999911e-01,-2.399999999999999911e-01,0.000000000000000000e+00,1.316133188359104444e+01,1.000000000000000056e-01,9.000000000000000000e+00
2.799999999999999711e-01,-2.799999999999999711e-01,0.000000000000000000e+00,8.693141829989757596e+00,1.000000000000000056e-01,1.000000000000000000e+00
2.799999999999999711e-01,-2.799999999999999711e-01,0.000000000000000000e+00,1.174926233767781447e+01,1.000000000000000056e-01,5.000000000000000000e+00
2.799999999999999711e-01,-2.799999999999999711e-01,0.000000000000000000e+00,1.420137788312866789e+01,1.000000000000000056e-01,9.000000000000000000e+00
3.199999999999999512e-01,-3.199999999999999512e-01,0.000000000000000000e+00,8.571983296887413672e+00,1.000000000000000056e-01,1.000000000000000000e+00
3.199999999999999512e-01,-3.199999999999999512e-01,0.000000000000000000e+00,1.292412283883225754e+01,1.000000000000000056e-01,5.000000000000000000e+00
3.199999999999999512e-01,-3.199999999999999512e-01,0.000000000000000000e+00,1.481444556399178936e+01,1.000000000000000056e-01,9.000000000000000000e+00
3.599999999999999867e-01,-3.599999999999999867e-01,0.000000000000000000e+00,8.548638094260166298e+00,1.000000000000000056e-01,1.000000000000000000e+00
3.599999999999999867e-01,-3.599999999999999867e-01,0.000000000000000000e+00,1.377197669034999805e+01,1.000000000000000056e-01,5.000000000000000000e+00
3.599999999999999867e-01,-3.599999999999999867e-01,0.000000000000000000e+00,1.539896815595426816e+01,1.000000000000000056e-01,9.000000000000000000e+00
3.999999999999999667e-01,-3.999999999999999667e-01,0.000000000000000000e+00,8.461828642372346110e+00,1.000000000000000056e-01,1.000000000000000000e+00
3.999999999999999667e-01,-3.999999999999999667e-01,0.000000000000000000e+00,1.454748091288992384e+01,1.000000000000000056e-01,5.000000000000000000e+00
3.999999999999999667e-01,-3.999999999999999667e-01,0.000000000000000000e+00,1.594480763738666518e+01,1.000000000000000056e-01,9.000000000000000000e+00
4.399999999999999467e-01,-4.399999999999999467e-01,0.000000000000000000e+00,8.426139722705098478e+00,1.000000000000000056e-01,1.000000000000000000e+00
4.399999999999999467e-01,-4.399999999999999467e-01,0.000000000000000000e+00,1.519872609313774170e+01,1.000000000000000056e-01,5.000000000000000000e+00
4.399999999999999467e-01,-4.399999999999999467e-01,0.000000000000000000e+00,1.626071596355912519e+01,1.000000000000000056e-01,9.000000000000000000e+00
4.799999999999999822e-01,-4.799999999999999822e-01,0.000000000000000000e+00,8.449018938582499416e+00,1.000000000000000056e-01,1.000000000000000000e+00
4.799999999999999822e-01,-4.799999999999999822e-01,0.000000000000000000e+00,1.546697502841657723e+01,1.000000000000000056e-01,5.000000000000000000e+00
4.799999999999999822e-01,-4.799999999999999822e-01,0.000000000000000000e+00,1.642786062544937664e+01,1.000000000000000056e-01,9.000000000000000000e+00
